open_time,open,high,low,close,volume
2026-03-11 20:33:00+00:00,2068.26,2068.26,2065.34,2067.57,2016.538
2026-03-11 20:34:00+00:00,2067.57,2069.0,2067.35,2068.54,761.654
2026-03-11 20:35:00+00:00,2068.54,2068.7,2067.9,2067.91,263.631
2026-03-11 20:36:00+00:00,2067.91,2069.91,2067.9,2069.57,2037.46
2026-03-11 20:37:00+00:00,2069.57,2069.58,2068.24,2068.24,405.25
2026-03-11 20:38:00+00:00,2068.25,2068.65,2067.75,2067.76,420.878
2026-03-11 20:39:00+00:00,2067.76,2069.42,2067.75,2069.06,498.581
2026-03-11 20:40:00+00:00,2069.07,2069.47,2068.45,2068.68,443.188
2026-03-11 20:41:00+00:00,2068.68,2070.27,2068.68,2069.8,648.052
2026-03-11 20:42:00+00:00,2069.79,2070.9,2069.79,2070.36,792.668
2026-03-11 20:43:00+00:00,2070.35,2070.35,2068.53,2068.75,425.638
2026-03-11 20:44:00+00:00,2068.75,2069.82,2068.75,2069.81,292.749
2026-03-11 20:45:00+00:00,2069.81,2070.46,2069.05,2069.05,804.377
2026-03-11 20:46:00+00:00,2069.05,2069.59,2068.61,2069.59,626.25
2026-03-11 20:47:00+00:00,2069.59,2069.78,2068.64,2069.09,570.43
2026-03-11 20:48:00+00:00,2069.09,2069.9,2069.09,2069.16,231.641
2026-03-11 20:49:00+00:00,2069.15,2069.55,2069.11,2069.11,273.813
2026-03-11 20:50:00+00:00,2069.11,2069.4,2068.62,2068.98,506.735
2026-03-11 20:51:00+00:00,2068.97,2068.98,2068.06,2068.25,873.783
2026-03-11 20:52:00+00:00,2068.26,2068.26,2066.53,2066.53,2208.642
2026-03-11 20:53:00+00:00,2066.54,2067.0,2064.61,2066.2,4006.557
2026-03-11 20:54:00+00:00,2066.21,2067.0,2064.95,2066.96,2518.498
2026-03-11 20:55:00+00:00,2066.95,2066.95,2065.23,2065.23,491.923
2026-03-11 20:56:00+00:00,2065.24,2066.32,2064.74,2065.59,2418.907
2026-03-11 20:57:00+00:00,2065.58,2066.5,2065.2,2066.21,919.454
2026-03-11 20:58:00+00:00,2066.21,2069.44,2066.21,2069.36,2972.061
2026-03-11 20:59:00+00:00,2069.36,2069.52,2067.14,2067.49,2199.48
2026-03-11 21:00:00+00:00,2067.48,2070.61,2067.42,2067.42,3227.824
