open_time,open,high,low,close,volume
2026-03-09 21:09:00+00:00,69040.7,69040.8,68984.1,68998.9,39.374
2026-03-09 21:10:00+00:00,68998.9,69024.3,68966.8,69024.3,103.06
2026-03-09 21:11:00+00:00,69024.3,69043.8,68976.2,68980.7,38.124
2026-03-09 21:12:00+00:00,68980.7,68980.8,68957.6,68967.8,43.275
2026-03-09 21:13:00+00:00,68967.7,68967.7,68932.0,68961.6,76.144
2026-03-09 21:14:00+00:00,68961.7,68998.4,68961.7,68989.7,156.201
2026-03-09 21:15:00+00:00,68989.7,68999.4,68959.5,68963.7,89.365
2026-03-09 21:16:00+00:00,68963.6,68993.4,68963.6,68971.3,18.472
2026-03-09 21:17:00+00:00,68971.3,68971.3,68938.4,68938.5,31.326
2026-03-09 21:18:00+00:00,68938.4,68985.7,68915.1,68958.3,54.277
2026-03-09 21:19:00+00:00,68958.3,68958.4,68868.9,68906.5,130.826
2026-03-09 21:20:00+00:00,68906.5,68927.6,68906.5,68926.0,47.328
2026-03-09 21:21:00+00:00,68926.0,68926.0,68860.3,68860.4,29.354
2026-03-09 21:22:00+00:00,68860.4,68860.4,68790.6,68828.1,226.588
2026-03-09 21:23:00+00:00,68828.1,68829.1,68794.2,68822.1,109.578
2026-03-09 21:24:00+00:00,68822.2,68850.6,68811.7,68823.0,52.023
2026-03-09 21:25:00+00:00,68823.0,68850.0,68823.0,68826.3,17.213
2026-03-09 21:26:00+00:00,68826.3,68826.4,68788.0,68809.2,37.861
2026-03-09 21:27:00+00:00,68809.2,68851.2,68809.2,68851.2,12.31
2026-03-09 21:28:00+00:00,68851.1,68893.8,68847.7,68869.9,118.181
2026-03-09 21:29:00+00:00,68869.9,68884.0,68805.9,68805.9,60.677
2026-03-09 21:30:00+00:00,68805.9,68862.6,68753.3,68862.5,151.961
2026-03-09 21:31:00+00:00,68862.6,68868.9,68849.0,68861.1,33.702
2026-03-09 21:32:00+00:00,68861.0,68878.0,68861.0,68861.0,42.054
2026-03-09 21:33:00+00:00,68861.1,68895.0,68861.1,68895.0,14.516
2026-03-09 21:34:00+00:00,68895.0,68929.7,68892.1,68892.1,21.871
2026-03-09 21:35:00+00:00,68892.1,68892.2,68865.1,68874.2,12.765
2026-03-09 21:36:00+00:00,68874.2,68897.5,68874.2,68897.0,5.951
2026-03-09 21:37:00+00:00,68897.1,68897.1,68849.7,68851.4,29.401
2026-03-09 21:38:00+00:00,68851.4,68851.4,68788.6,68835.5,95.588
2026-03-09 21:39:00+00:00,68835.5,68904.3,68828.8,68904.2,61.971
2026-03-09 21:40:00+00:00,68904.2,68904.2,68621.4,68723.1,496.043
2026-03-09 21:41:00+00:00,68723.1,68876.2,68723.1,68876.2,298.112
2026-03-09 21:42:00+00:00,68876.1,68974.0,68867.8,68926.2,294.237
2026-03-09 21:43:00+00:00,68926.2,68965.4,68897.1,68904.1,63.451
2026-03-09 21:44:00+00:00,68904.1,68977.8,68900.0,68911.9,67.861
2026-03-09 21:45:00+00:00,68912.0,68936.0,68911.9,68924.0,43.348
2026-03-09 21:46:00+00:00,68924.1,68924.1,68860.0,68860.0,29.209
2026-03-09 21:47:00+00:00,68860.0,68888.0,68860.0,68871.6,21.663
2026-03-09 21:48:00+00:00,68871.6,68905.6,68871.5,68905.5,7.615
2026-03-09 21:49:00+00:00,68905.6,68924.0,68899.8,68924.0,12.138
2026-03-09 21:50:00+00:00,68924.0,68951.9,68904.6,68942.5,19.41
2026-03-09 21:51:00+00:00,68942.5,68943.1,68913.0,68914.4,7.479
2026-03-09 21:52:00+00:00,68914.5,68950.0,68913.3,68913.3,13.442
2026-03-09 21:53:00+00:00,68913.3,68922.8,68913.3,68922.7,3.907
