timestamp,open,high,low,close,volume
2026-02-18 09:56:00,2017.25,2017.62,2017.09,2017.62,18.7027
2026-02-18 09:57:00,2017.62,2017.62,2016.16,2016.91,154.1457
2026-02-18 09:58:00,2016.9,2017.15,2016.74,2016.74,35.9492
2026-02-18 09:59:00,2016.74,2016.75,2016.58,2016.69,37.433
2026-02-18 10:00:00,2016.69,2017.13,2016.09,2016.09,67.2116
2026-02-18 10:01:00,2016.08,2016.08,2013.74,2014.46,246.3924
2026-02-18 10:02:00,2014.46,2014.7,2013.89,2013.9,206.8403
2026-02-18 10:03:00,2013.9,2014.79,2013.81,2014.58,77.8287
2026-02-18 10:04:00,2014.58,2015.59,2014.48,2015.51,49.213
2026-02-18 10:05:00,2015.51,2016.6,2014.81,2015.63,60.04
2026-02-18 10:06:00,2015.63,2017.46,2015.46,2015.66,60.8154
2026-02-18 10:07:00,2015.67,2017.16,2015.67,2016.71,63.02
2026-02-18 10:08:00,2016.72,2017.87,2016.71,2016.95,64.4587
2026-02-18 10:09:00,2016.94,2017.69,2016.94,2017.69,61.6252
2026-02-18 10:10:00,2017.7,2018.02,2017.58,2017.62,38.1036
2026-02-18 10:11:00,2017.63,2018.03,2017.63,2017.76,16.7607
2026-02-18 10:12:00,2017.77,2017.89,2017.76,2017.88,34.3656
2026-02-18 10:13:00,2017.88,2018.28,2017.69,2017.7,45.3824
2026-02-18 10:14:00,2017.7,2017.7,2016.57,2016.6,55.2939
2026-02-18 10:15:00,2016.61,2016.92,2015.87,2015.88,31.8228
2026-02-18 10:16:00,2015.87,2015.87,2014.98,2015.31,96.7522
2026-02-18 10:17:00,2015.3,2015.36,2014.67,2014.87,55.8053
2026-02-18 10:18:00,2014.87,2015.47,2014.47,2014.61,55.5108
2026-02-18 10:19:00,2014.6,2014.61,2013.0,2013.0,107.8464
2026-02-18 10:20:00,2013.0,2013.24,2012.64,2013.0,169.2041
2026-02-18 10:21:00,2012.99,2013.0,2011.71,2012.16,119.7539
2026-02-18 10:22:00,2012.16,2013.06,2011.42,2011.42,128.1972
2026-02-18 10:23:00,2011.42,2012.75,2011.41,2011.53,79.8285
2026-02-18 10:24:00,2011.53,2011.81,2009.74,2011.42,469.4388
2026-02-18 10:25:00,2011.42,2011.77,2009.83,2010.2,75.6328
2026-02-18 10:26:00,2010.21,2011.19,2010.21,2011.01,178.598
2026-02-18 10:27:00,2011.02,2011.34,2010.89,2010.89,53.5379
2026-02-18 10:28:00,2010.9,2011.66,2010.89,2011.51,39.4448
2026-02-18 10:29:00,2011.52,2012.19,2011.51,2012.13,183.5217
2026-02-18 10:30:00,2012.14,2012.3,2007.52,2008.87,710.1151
2026-02-18 10:31:00,2008.88,2010.03,2008.87,2009.52,122.9817
2026-02-18 10:32:00,2009.5,2010.27,2008.62,2008.87,184.3876
2026-02-18 10:33:00,2008.87,2009.59,2008.63,2009.59,60.6934
2026-02-18 10:34:00,2009.58,2009.59,2004.1,2005.48,804.4389
2026-02-18 10:35:00,2005.48,2006.24,2004.62,2005.86,160.175
2026-02-18 10:36:00,2005.86,2007.29,2005.86,2006.99,112.6397
2026-02-18 10:37:00,2006.99,2008.07,2006.21,2006.8,195.4766
2026-02-18 10:38:00,2006.8,2006.89,2005.12,2006.29,88.7695
2026-02-18 10:39:00,2006.29,2006.29,2005.57,2005.73,60.2421
2026-02-18 10:40:00,2005.71,2006.31,2005.23,2006.11,64.8485
2026-02-18 10:41:00,2006.12,2007.03,2006.11,2006.9,155.2778
2026-02-18 10:42:00,2006.9,2006.9,2004.47,2004.47,98.4076
2026-02-18 10:43:00,2004.47,2004.47,1999.27,1999.79,1673.1933
2026-02-18 10:44:00,1999.79,2000.78,1999.23,2000.08,1046.8755
2026-02-18 10:45:00,2000.09,2000.31,1998.29,2000.05,315.5757
2026-02-18 10:46:00,2000.06,2001.24,1997.47,1999.19,838.7141
2026-02-18 10:47:00,1999.2,1999.66,1996.55,1999.44,300.5485
2026-02-18 10:48:00,1999.45,2000.55,1998.86,1998.87,140.8822
2026-02-18 10:49:00,1998.86,1999.91,1998.08,1998.62,364.0135
2026-02-18 10:50:00,1998.61,1999.54,1998.2,1999.31,83.3728
2026-02-18 10:51:00,1999.32,1999.32,1995.69,1996.53,1280.8287
2026-02-18 10:52:00,1996.52,1998.24,1996.52,1997.68,872.8491
2026-02-18 10:53:00,1997.68,1998.9,1997.68,1998.87,163.8201
2026-02-18 10:54:00,1998.86,1999.26,1998.21,1998.68,80.918
2026-02-18 10:55:00,1998.68,1998.68,1996.87,1997.24,98.9105
2026-02-18 10:56:00,1997.25,1998.11,1996.61,1996.62,174.2374
2026-02-18 10:57:00,1996.62,1997.43,1996.62,1997.26,76.6851
2026-02-18 10:58:00,1997.25,1997.77,1995.55,1996.04,222.9237
2026-02-18 10:59:00,1996.05,1997.28,1995.56,1997.27,82.3915
2026-02-18 11:00:00,1997.27,1997.38,1996.86,1996.96,125.4465
2026-02-18 11:01:00,1996.96,1998.3,1996.64,1997.24,106.8816
2026-02-18 11:02:00,1997.25,1997.99,1997.03,1997.49,103.7548
2026-02-18 11:03:00,1997.49,1997.49,1995.92,1995.92,93.2253
2026-02-18 11:04:00,1995.93,1997.4,1995.05,1995.79,177.5793
2026-02-18 11:05:00,1995.79,1996.57,1995.79,1996.44,132.3868
2026-02-18 11:06:00,1996.43,1997.11,1990.11,1990.4,955.2452
2026-02-18 11:07:00,1990.41,1992.18,1988.02,1988.6,1320.4291
2026-02-18 11:08:00,1988.6,1989.17,1979.98,1982.21,1767.8371
2026-02-18 11:09:00,1982.22,1982.22,1978.02,1980.22,1391.1233
2026-02-18 11:10:00,1980.21,1980.48,1976.98,1979.01,950.706
2026-02-18 11:11:00,1979.01,1980.49,1976.57,1978.78,577.2965
2026-02-18 11:12:00,1978.79,1981.52,1978.79,1979.94,430.4437
2026-02-18 11:13:00,1979.95,1982.17,1979.33,1981.4,347.3302
2026-02-18 11:14:00,1981.4,1985.03,1981.01,1984.98,466.4808
2026-02-18 11:15:00,1984.98,1986.64,1981.92,1982.75,532.4705
2026-02-18 11:16:00,1982.75,1983.19,1980.62,1981.02,244.8043
2026-02-18 11:17:00,1981.02,1982.5,1980.72,1981.96,170.9306
2026-02-18 11:18:00,1981.95,1982.81,1980.47,1981.06,269.838
2026-02-18 11:19:00,1981.06,1982.4,1980.41,1982.06,179.5026
2026-02-18 11:20:00,1982.06,1983.6,1982.05,1982.51,179.5409
2026-02-18 11:21:00,1982.52,1982.84,1980.37,1981.89,170.9993
2026-02-18 11:22:00,1981.89,1984.55,1981.88,1983.79,160.982
2026-02-18 11:23:00,1983.79,1984.99,1983.44,1984.99,138.2247
2026-02-18 11:24:00,1984.99,1984.99,1983.78,1983.78,125.6953
2026-02-18 11:25:00,1983.78,1985.06,1983.17,1983.77,336.1081
2026-02-18 11:26:00,1983.77,1984.0,1982.05,1983.55,213.3287
2026-02-18 11:27:00,1983.56,1983.56,1982.05,1982.14,145.9599
2026-02-18 11:28:00,1982.14,1985.09,1982.14,1985.01,172.2869
2026-02-18 11:29:00,1985.0,1985.0,1982.99,1983.21,226.0895
2026-02-18 11:30:00,1983.22,1983.22,1982.13,1982.53,121.7748
2026-02-18 11:31:00,1982.53,1984.15,1982.19,1983.75,248.5838
2026-02-18 11:32:00,1983.74,1983.75,1981.63,1981.8,94.4593
2026-02-18 11:33:00,1981.81,1985.81,1981.81,1984.87,450.7714
2026-02-18 11:34:00,1984.87,1985.6,1984.04,1985.3,143.7696
2026-02-18 11:35:00,1985.29,1986.47,1984.04,1984.89,396.9718
2026-02-18 11:36:00,1984.89,1985.26,1983.98,1983.99,192.1539
2026-02-18 11:37:00,1983.99,1984.66,1982.99,1983.95,539.6832
2026-02-18 11:38:00,1983.95,1984.79,1983.43,1984.25,245.3324
2026-02-18 11:39:00,1984.24,1985.04,1983.92,1984.11,283.5649
2026-02-18 11:40:00,1984.11,1984.64,1982.71,1984.38,272.5684
2026-02-18 11:41:00,1984.39,1984.74,1984.16,1984.41,82.3655
2026-02-18 11:42:00,1984.42,1985.12,1982.45,1982.46,80.8026
2026-02-18 11:43:00,1982.45,1983.56,1982.43,1982.93,167.9689
2026-02-18 11:44:00,1982.94,1985.27,1982.93,1985.22,235.201
2026-02-18 11:45:00,1985.22,1988.59,1984.89,1987.81,356.7438
2026-02-18 11:46:00,1987.81,1987.81,1985.27,1986.01,265.6845
2026-02-18 11:47:00,1986.01,1986.81,1984.65,1986.01,213.643
2026-02-18 11:48:00,1986.02,1988.56,1986.01,1988.56,177.3236
